domain	intent	utterance	bio
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj obrazki o owczarek i większy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj obrazki o sernik i węższy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj obrazki o słuchawki i węższy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj obrazki o psi patrol i mniejszy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj obrazki o buty damskie i mniejszy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia ps5 i szerszy niż 800	o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia tapeta gamingowa i szerszy niż 800 na 600	o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia drzwi przesuwne i większy niż 800	o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia coronavirus map i większy niż 800 na 600	o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia blanka lipińska nago i węższy niż 800	o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia buty adidas i węższy niż 800 na 600	o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia kolorowanki brawl stars leon i mniejszy niż 800	o o b-img_query i-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia viki gabor i mniejszy niż 800 na 600	o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia które pasują do szpic miniaturowy biały i szerszy niż 800	o o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia które pasują do biurko narożne i szerszy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia które pasują do hyundai i większy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia które pasują do biedronka i większy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia które pasują do jajko wielkanocne i węższy niż 800	o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia które pasują do szybkozłączka i węższy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia które pasują do malarstwo i mniejszy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia które pasują do drewno i mniejszy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia pasujące do pomeranian pies i szerszy niż 800	o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia pasujące do paszport i szerszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia pasujące do love island i większy niż 800	o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia pasujące do avengers endgame i większy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia pasujące do ciasto i węższy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia pasujące do orlen i węższy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia pasujące do choinka szablon do druku i mniejszy niż 800	o o o o b-img_query i-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia pasujące do tłumacz i mniejszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia o notre dame i szerszy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia o playmobil policja i szerszy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia o stół do jadalni i większy niż 800	o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia o białystok i większy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia o cytaty o miłości i węższy niż 800	o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia o samsung s10 i węższy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia o dąb bartek i mniejszy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	wyszukaj zdjęcia o terrier i mniejszy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy lego i szerszy niż 800	o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy air max 270 i szerszy niż 800 na 600	o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy samsung a10 i większy niż 800	o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy wybory parlamentarne 2019 i większy niż 800 na 600	o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy park i węższy niż 800	o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy katalpa i węższy niż 800 na 600	o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy huawei p smart z i mniejszy niż 800	o o b-img_query i-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy huawei p30 i mniejszy niż 800 na 600	o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy które pasują do motorola razr 2020 i szerszy niż 800	o o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy które pasują do słuchawki bezprzewodowe i szerszy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy które pasują do bialystok i większy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy które pasują do castorama i większy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy które pasują do paweł królikowski i węższy niż 800	o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy które pasują do tapeta na pulpit i węższy niż 800 na 600	o o o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy które pasują do paznokcie 2019 i mniejszy niż 800	o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy które pasują do baby yoda i mniejszy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy pasujące do buty fila i szerszy niż 800	o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy pasujące do pikachu meme i szerszy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy pasujące do gandalf i większy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy pasujące do kalmary i większy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy pasujące do pis memy i węższy niż 800	o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy pasujące do malowanie twarzy i węższy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy pasujące do kosiniak kamysz żona i mniejszy niż 800	o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy pasujące do opel i mniejszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy o cytaty o przyjaźni i szerszy niż 800	o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy o pogoda nowy sącz i szerszy niż 800 na 600	o o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy o keanu reeves i większy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy o e obuwie i większy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy o koronawirus kaczyński i węższy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy o arya stark i węższy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy o kolorowanki lol i mniejszy niż 800	o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazy o samsung a70 i mniejszy niż 800 na 600	o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki brawl stars leon i szerszy niż 800	o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki pomysł na szybki obiad i szerszy niż 800 na 600	o o b-img_query i-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki air force i większy niż 800	o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki lany poniedziałek gif i większy niż 800 na 600	o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki memy o kwarantannie i węższy niż 800	o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki brawl stars kolorowanka i węższy niż 800 na 600	o o b-img_query i-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki prawa dziecka i mniejszy niż 800	o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki kot rosyjski i mniejszy niż 800 na 600	o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki które pasują do super zings kolorowanki i szerszy niż 800	o o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki które pasują do kylie jenner i szerszy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki które pasują do sneakersy damskie i większy niż 800	o o o o o b-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki które pasują do kuchnia rustykalna i większy niż 800 na 600	o o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki które pasują do królowe życia kasia i węższy niż 800	o o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki które pasują do background i węższy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki które pasują do wałęsa i mniejszy niż 800	o o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki które pasują do grecja i mniejszy niż 800 na 600	o o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki pasujące do sentencje o miłości i szerszy niż 800	o o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki pasujące do kołobrzeg i szerszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki pasujące do hagrid i większy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki pasujące do czorsztyn i większy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki pasujące do cv i węższy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki pasujące do media expert i węższy niż 800 na 600	o o o o b-img_query i-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki pasujące do olej i mniejszy niż 800	o o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki pasujące do zwierzęta i mniejszy niż 800 na 600	o o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki o pis i szerszy niż 800	o o o b-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki o tatuaże i szerszy niż 800 na 600	o o o b-img_query o o o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki o samsung galaxy a20e i większy niż 800	o o o b-img_query i-img_query i-img_query o o o o
Websearch	SearchImagesWithTextOnEngineWithWidthAndWithHeightAndWithCondition	szukaj obrazki o trądzik i większy niż 800 na 600	o o o b-img_query o o o o o o
